funcionario_id;nome_completo;genero;idade;cidade;uf;departamento_id;cargo;senioridade;modelo_trabalho;data_admissao;salario_atual;status;data_desligamento;tipo_desligamento;motivo_desligamento
772;Diego Silva Carvalho;M;29;Rio de Janeiro;RJ;3;Pleno de Produto;Pleno;Hibrido;2024-06-17;6157.71;Ativo;;;
773;Daniela Lopes Alves;F;25;Rio de Janeiro;RJ;11;Pleno de Juridico;Pleno;Hibrido;2019-05-26;8444.1;Ativo;;;
774;Bruno Ferreira Rocha;M;37;Porto Alegre;RS;9;Senior de Recursos Humanos;Senior;Hibrido;2024-03-16;12979.26;Ativo;;;
775;Vinicius Souza Gomes;M;19;Salvador;BA;9;Pleno de Recursos Humanos;Pleno;Remoto;2024-07-19;7437.83;Ativo;;;
776;Debora Dias Lima;F;34;Rio de Janeiro;RJ;9;Junior de Recursos Humanos;Junior;Remoto;2021-12-28;5166.42;Ativo;;;
777;Larissa Ribeiro Martins;F;25;Recife;PE;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2019-04-11;7775.21;Desligado;2024-12-19;Voluntario;Insatisfacao salarial
778;Ana Lima Almeida;F;36;Fortaleza;CE;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2018-11-22;9040.2;Ativo;;;
779;Beatriz Lima Vieira;F;38;Sao Paulo;SP;6;Junior de Customer Success;Junior;Remoto;2024-07-25;5128.13;Ativo;;;
780;Gabriel Oliveira Dias;M;33;Recife;PE;10;Pleno de Financeiro;Pleno;Remoto;2022-01-17;6230.45;Ativo;;;
781;Luciana Pereira Fernandes;F;30;Sao Paulo;SP;1;Junior de Engenharia de Software;Junior;Remoto;2022-06-17;4685.98;Ativo;;;
782;Tatiane Carvalho Fernandes;F;35;Campinas;SP;7;Junior de Suporte Tecnico;Junior;Remoto;2022-08-14;5411.66;Ativo;;;
783;Luciana Pereira Lopes;F;31;Porto Alegre;RS;2;Pleno de Dados & Analytics;Pleno;Hibrido;2019-10-04;8824.15;Ativo;;;
784;Marcelo Nascimento Santos;M;42;Florianopolis;SC;1;Estagiario de Engenharia de Software;Estagiario;Hibrido;2018-09-27;2136.71;Ativo;;;
785;Gabriel Almeida Ferreira;M;27;Belo Horizonte;MG;11;Especialista de Juridico;Especialista;Hibrido;2019-09-06;15884.45;Ativo;;;
786;Bruno Rodrigues Santos;M;36;Salvador;BA;4;Gerente de Comercial;Gerente;Hibrido;2021-10-12;21500.71;Desligado;2024-01-12;Involuntario;Baixo desempenho
787;Amanda Rocha Rodrigues;F;40;Brasilia;DF;1;Pleno de Engenharia de Software;Pleno;Hibrido;2024-07-18;6681.17;Ativo;;;
788;Aline Andrade Oliveira;F;29;Rio de Janeiro;RJ;1;Junior de Engenharia de Software;Junior;Remoto;2020-01-29;5017.55;Ativo;;;
789;Natalia Martins Fernandes;F;36;Recife;PE;2;Pleno de Dados & Analytics;Pleno;Hibrido;2024-05-28;9046.44;Ativo;;;
790;Tatiane Almeida Silva;F;33;Goiania;GO;5;Estagiario de Marketing;Estagiario;Remoto;2024-01-24;2464.06;Ativo;;;
791;Camila Carvalho Rodrigues;F;33;Belo Horizonte;MG;3;Coordenador de Produto;Coordenador;Hibrido;2024-04-08;16216.7;Ativo;;;
792;Gabriel Vieira Souza;M;19;Porto Alegre;RS;9;Pleno de Recursos Humanos;Pleno;Hibrido;2020-11-21;6668.32;Desligado;2024-02-04;Voluntario;Continuidade dos estudos
793;Vanessa Lima Martins;F;35;Campinas;SP;9;Junior de Recursos Humanos;Junior;Remoto;2019-03-02;4480.72;Ativo;;;
794;Luciana Barbosa Lopes;F;47;Sao Paulo;SP;6;Junior de Customer Success;Junior;Remoto;2018-05-03;4043.93;Ativo;;;
795;Guilherme Martins Rodrigues;M;24;Brasilia;DF;11;Senior de Juridico;Senior;Hibrido;2019-01-29;10693.19;Ativo;;;
796;Ana Martins Costa;F;26;Goiania;GO;1;Senior de Engenharia de Software;Senior;Remoto;2021-04-03;13579.13;Ativo;;;
797;Pedro Andrade Lopes;M;36;Porto Alegre;RS;7;Junior de Suporte Tecnico;Junior;Remoto;2020-01-09;5078.67;Ativo;;;
798;Maria Costa Gomes;F;32;Porto Alegre;RS;8;Especialista de Operacoes;Especialista;Remoto;2021-01-14;16172.83;Ativo;;;
799;Debora Nascimento Dias;F;28;Rio de Janeiro;RJ;8;Pleno de Operacoes;Pleno;Remoto;2024-07-24;9031.45;Ativo;;;
800;Matheus Gomes Andrade;M;23;Fortaleza;CE;11;Junior de Juridico;Junior;Hibrido;2019-02-08;4740.06;Desligado;2024-10-12;Involuntario;Reestruturacao da area
801;Vanessa Barbosa Rocha;F;35;Rio de Janeiro;RJ;9;Especialista de Recursos Humanos;Especialista;Hibrido;2020-06-02;13071.43;Ativo;;;
802;Eduardo Alves Carvalho;M;27;Goiania;GO;9;Pleno de Recursos Humanos;Pleno;Presencial;2022-06-10;8100.77;Desligado;2024-09-21;Involuntario;Reestruturacao da area
803;Ana Soares Ferreira;F;34;Rio de Janeiro;RJ;5;Junior de Marketing;Junior;Remoto;2018-11-20;3913.49;Ativo;;;
804;Tatiane Martins Rodrigues;F;41;Florianopolis;SC;6;Pleno de Customer Success;Pleno;Presencial;2024-04-30;8643.69;Ativo;;;
805;Rafael Alves Alves;M;24;Sao Paulo;SP;6;Senior de Customer Success;Senior;Hibrido;2018-06-15;11861.8;Ativo;;;
806;Pedro Almeida Santos;M;29;Recife;PE;1;Junior de Engenharia de Software;Junior;Remoto;2022-03-20;4380.29;Ativo;;;
807;Guilherme Ribeiro Almeida;M;23;Florianopolis;SC;4;Junior de Comercial;Junior;Hibrido;2023-05-07;4351.74;Ativo;;;
808;Camila Dias Silva;F;35;Curitiba;PR;2;Especialista de Dados & Analytics;Especialista;Hibrido;2023-09-25;16421.43;Ativo;;;
809;Debora Barbosa Almeida;F;19;Belo Horizonte;MG;1;Junior de Engenharia de Software;Junior;Hibrido;2018-04-22;5233.58;Ativo;;;
810;Luciana Fernandes Ribeiro;F;35;Recife;PE;1;Coordenador de Engenharia de Software;Coordenador;Hibrido;2022-11-21;14053.84;Ativo;;;
811;Guilherme Andrade Nascimento;M;35;Rio de Janeiro;RJ;5;Estagiario de Marketing;Estagiario;Remoto;2019-12-14;2307.18;Ativo;;;
812;Maria Martins Santos;F;19;Belo Horizonte;MG;4;Senior de Comercial;Senior;Hibrido;2022-06-04;13153.84;Ativo;;;
813;Felipe Rocha Pereira;M;38;Campinas;SP;2;Junior de Dados & Analytics;Junior;Hibrido;2019-03-27;4631.64;Ativo;;;
814;Guilherme Rocha Carvalho;M;41;Florianopolis;SC;2;Junior de Dados & Analytics;Junior;Remoto;2022-02-15;4375.86;Ativo;;;
815;Joao Lopes Rodrigues;M;43;Campinas;SP;5;Pleno de Marketing;Pleno;Remoto;2020-11-25;6854.33;Ativo;;;
816;Ricardo Silva Pereira;M;24;Porto Alegre;RS;4;Especialista de Comercial;Especialista;Remoto;2021-03-25;15700.75;Desligado;2024-03-13;Voluntario;Continuidade dos estudos
817;Patricia Carvalho Martins;F;36;Recife;PE;12;Gerente de Administrativo;Gerente;Remoto;2020-02-26;21562.53;Ativo;;;
818;Patricia Alves Almeida;F;41;Porto Alegre;RS;12;Junior de Administrativo;Junior;Presencial;2020-11-29;4405.13;Ativo;;;
819;Luciana Souza Silva;F;23;Florianopolis;SC;3;Senior de Produto;Senior;Remoto;2022-01-05;9983.26;Ativo;;;
820;Natalia Rocha Barbosa;F;34;Brasilia;DF;7;Junior de Suporte Tecnico;Junior;Remoto;2022-09-24;4689.1;Ativo;;;
821;Carolina Dias Souza;F;19;Fortaleza;CE;3;Junior de Produto;Junior;Hibrido;2024-08-20;3734.21;Ativo;;;
822;Thiago Lima Rocha;M;27;Recife;PE;4;Junior de Comercial;Junior;Hibrido;2022-06-25;4544.77;Ativo;;;
823;Patricia Rocha Nascimento;F;30;Campinas;SP;5;Junior de Marketing;Junior;Hibrido;2023-12-06;4872.74;Desligado;2024-03-19;Aposentadoria;Aposentadoria
824;Amanda Rodrigues Soares;F;21;Curitiba;PR;2;Pleno de Dados & Analytics;Pleno;Hibrido;2021-10-01;6920.68;Ativo;;;
825;Ricardo Martins Dias;M;23;Recife;PE;6;Coordenador de Customer Success;Coordenador;Hibrido;2021-03-03;14938.23;Ativo;;;
826;Joao Rocha Lopes;M;37;Porto Alegre;RS;3;Pleno de Produto;Pleno;Remoto;2018-01-09;7759.74;Ativo;;;
827;Vanessa Martins Martins;F;23;Goiania;GO;8;Pleno de Operacoes;Pleno;Remoto;2020-07-17;8814.08;Ativo;;;
828;Fernando Nascimento Vieira;M;20;Curitiba;PR;3;Pleno de Produto;Pleno;Hibrido;2022-06-18;6785.28;Ativo;;;
829;Beatriz Dias Fernandes;F;26;Campinas;SP;6;Coordenador de Customer Success;Coordenador;Remoto;2023-08-13;13081.74;Ativo;;;
830;Bruna Soares Gomes;F;40;Belo Horizonte;MG;11;Junior de Juridico;Junior;Hibrido;2018-10-08;3669.29;Ativo;;;
831;Rodrigo Souza Lopes;M;23;Belo Horizonte;MG;9;Pleno de Recursos Humanos;Pleno;Remoto;2023-08-10;9210.99;Desligado;2024-04-01;Involuntario;Reducao de quadro
832;Natalia Ferreira Dias;F;34;Recife;PE;10;Especialista de Financeiro;Especialista;Hibrido;2024-01-13;15016.96;Ativo;;;
833;Felipe Ribeiro Pereira;M;24;Goiania;GO;4;Senior de Comercial;Senior;Hibrido;2018-03-26;11432.93;Ativo;;;
834;Vanessa Costa Ribeiro;F;32;Porto Alegre;RS;11;Pleno de Juridico;Pleno;Hibrido;2018-05-07;6959.19;Ativo;;;
835;Priscila Souza Lopes;F;19;Sao Paulo;SP;4;Pleno de Comercial;Pleno;Hibrido;2020-10-08;8182.69;Ativo;;;
836;Vinicius Alves Soares;M;30;Rio de Janeiro;RJ;3;Junior de Produto;Junior;Remoto;2024-07-29;4262.53;Ativo;;;
837;Tatiane Gomes Carvalho;F;27;Sao Paulo;SP;12;Senior de Administrativo;Senior;Hibrido;2021-12-21;13799.6;Ativo;;;
838;Matheus Alves Costa;M;31;Salvador;BA;5;Junior de Marketing;Junior;Remoto;2021-09-10;4119.14;Ativo;;;
839;Fernanda Costa Nascimento;F;28;Belo Horizonte;MG;8;Pleno de Operacoes;Pleno;Remoto;2023-05-04;6978.58;Ativo;;;
840;Vinicius Costa Rocha;M;27;Belo Horizonte;MG;5;Pleno de Marketing;Pleno;Remoto;2022-07-28;9445.64;Ativo;;;
841;Ana Silva Almeida;F;41;Porto Alegre;RS;5;Pleno de Marketing;Pleno;Hibrido;2018-07-11;6721.51;Ativo;;;
842;Rafael Vieira Ferreira;M;20;Fortaleza;CE;12;Junior de Administrativo;Junior;Hibrido;2018-09-20;4990.27;Ativo;;;
843;Matheus Barbosa Carvalho;M;27;Campinas;SP;9;Especialista de Recursos Humanos;Especialista;Remoto;2022-02-02;15751.96;Ativo;;;
844;Renata Carvalho Lopes;F;25;Salvador;BA;3;Senior de Produto;Senior;Hibrido;2021-07-06;10685.85;Ativo;;;
845;Pedro Fernandes Alves;M;45;Goiania;GO;4;Coordenador de Comercial;Coordenador;Remoto;2024-09-01;15085.93;Desligado;2024-12-31;Involuntario;Baixo desempenho
846;Tatiane Alves Silva;F;32;Campinas;SP;3;Senior de Produto;Senior;Hibrido;2023-01-23;13417.05;Ativo;;;
847;Felipe Pereira Nascimento;M;23;Recife;PE;2;Pleno de Dados & Analytics;Pleno;Hibrido;2019-03-24;6464.04;Ativo;;;
848;Fernanda Souza Martins;F;36;Florianopolis;SC;10;Coordenador de Financeiro;Coordenador;Remoto;2021-01-01;13801.15;Ativo;;;
849;Larissa Oliveira Santos;F;28;Porto Alegre;RS;2;Senior de Dados & Analytics;Senior;Hibrido;2024-06-21;11097.65;Ativo;;;
850;Priscila Andrade Soares;F;36;Brasilia;DF;1;Especialista de Engenharia de Software;Especialista;Remoto;2019-10-22;16804.18;Desligado;2024-08-12;Voluntario;Continuidade dos estudos
851;Vanessa Dias Rodrigues;F;38;Recife;PE;7;Junior de Suporte Tecnico;Junior;Hibrido;2023-06-24;4563.94;Ativo;;;
852;Bruna Alves Ferreira;F;19;Salvador;BA;7;Senior de Suporte Tecnico;Senior;Hibrido;2021-03-27;11999.25;Desligado;2024-03-28;Voluntario;Nova oportunidade de mercado
853;Felipe Andrade Rodrigues;M;29;Curitiba;PR;6;Senior de Customer Success;Senior;Presencial;2021-01-20;14771.48;Ativo;;;
854;Fernando Soares Ferreira;M;36;Rio de Janeiro;RJ;2;Pleno de Dados & Analytics;Pleno;Remoto;2022-10-13;7962.49;Ativo;;;
855;Ana Martins Rocha;F;25;Porto Alegre;RS;1;Especialista de Engenharia de Software;Especialista;Hibrido;2024-05-10;16619.85;Ativo;;;
856;Ricardo Santos Dias;M;32;Rio de Janeiro;RJ;4;Junior de Comercial;Junior;Hibrido;2020-03-27;4974.63;Ativo;;;
857;Pedro Nascimento Souza;M;35;Salvador;BA;12;Pleno de Administrativo;Pleno;Presencial;2024-05-01;8465.35;Ativo;;;
858;Renata Souza Fernandes;F;49;Porto Alegre;RS;8;Junior de Operacoes;Junior;Remoto;2018-02-19;3812.75;Desligado;2024-11-04;Involuntario;Reestruturacao da area
859;Bruno Nascimento Dias;M;27;Campinas;SP;9;Pleno de Recursos Humanos;Pleno;Remoto;2021-01-25;7477.54;Ativo;;;
860;Rodrigo Carvalho Dias;M;30;Rio de Janeiro;RJ;7;Especialista de Suporte Tecnico;Especialista;Hibrido;2018-12-25;15807.22;Desligado;2024-07-13;Voluntario;Continuidade dos estudos
861;Daniela Barbosa Nascimento;F;42;Belo Horizonte;MG;2;Coordenador de Dados & Analytics;Coordenador;Presencial;2018-01-12;12226.71;Ativo;;;
862;Camila Soares Andrade;F;19;Brasilia;DF;11;Junior de Juridico;Junior;Hibrido;2024-04-02;3713.02;Ativo;;;
863;Rodrigo Souza Souza;M;29;Fortaleza;CE;9;Especialista de Recursos Humanos;Especialista;Hibrido;2022-11-17;18493.55;Ativo;;;
864;Ricardo Alves Lima;M;33;Florianopolis;SC;1;Pleno de Engenharia de Software;Pleno;Remoto;2021-10-05;7185.38;Ativo;;;
865;Diego Nascimento Carvalho;M;21;Porto Alegre;RS;1;Junior de Engenharia de Software;Junior;Presencial;2023-08-04;4292.05;Ativo;;;
866;Pedro Fernandes Lopes;M;33;Curitiba;PR;5;Senior de Marketing;Senior;Hibrido;2021-11-26;11903.93;Ativo;;;
867;Aline Pereira Silva;F;34;Sao Paulo;SP;5;Junior de Marketing;Junior;Hibrido;2019-01-12;4427.56;Ativo;;;
868;Gabriel Vieira Dias;M;41;Fortaleza;CE;9;Pleno de Recursos Humanos;Pleno;Hibrido;2019-05-24;7938.22;Ativo;;;
869;Lucas Soares Oliveira;M;20;Goiania;GO;8;Junior de Operacoes;Junior;Remoto;2022-07-23;5246.07;Ativo;;;
870;Guilherme Rocha Pereira;M;29;Fortaleza;CE;7;Pleno de Suporte Tecnico;Pleno;Presencial;2023-05-07;9388.8;Ativo;;;
871;Patricia Almeida Santos;F;36;Rio de Janeiro;RJ;5;Pleno de Marketing;Pleno;Presencial;2020-04-07;8082.39;Ativo;;;
872;Pedro Gomes Ribeiro;M;34;Campinas;SP;9;Junior de Recursos Humanos;Junior;Hibrido;2023-04-11;3728.1;Ativo;;;
873;Vanessa Andrade Souza;F;35;Rio de Janeiro;RJ;7;Junior de Suporte Tecnico;Junior;Hibrido;2021-05-15;4003.33;Desligado;2024-09-02;Voluntario;Nova oportunidade de mercado
874;Matheus Dias Rocha;M;32;Belo Horizonte;MG;5;Junior de Marketing;Junior;Remoto;2020-08-09;5106.19;Desligado;2024-06-12;Voluntario;Mudanca de carreira
875;Priscila Barbosa Lima;F;40;Goiania;GO;11;Pleno de Juridico;Pleno;Remoto;2024-05-21;7530.84;Ativo;;;
876;Diego Costa Ferreira;M;21;Rio de Janeiro;RJ;3;Pleno de Produto;Pleno;Hibrido;2023-07-28;7089.17;Ativo;;;
877;Renata Almeida Lima;F;39;Salvador;BA;3;Pleno de Produto;Pleno;Remoto;2021-07-09;6814.08;Ativo;;;
878;Vanessa Rocha Ferreira;F;23;Rio de Janeiro;RJ;12;Junior de Administrativo;Junior;Hibrido;2021-05-10;3646.72;Ativo;;;
879;Pedro Ferreira Souza;M;19;Salvador;BA;11;Junior de Juridico;Junior;Hibrido;2022-03-08;3635.11;Ativo;;;
880;Luciana Dias Almeida;F;30;Belo Horizonte;MG;10;Pleno de Financeiro;Pleno;Remoto;2018-01-24;6288.03;Ativo;;;
881;Bruna Barbosa Silva;F;23;Campinas;SP;2;Junior de Dados & Analytics;Junior;Remoto;2021-02-01;4373.56;Desligado;2024-03-02;Involuntario;Reducao de quadro
882;Vinicius Lopes Souza;M;36;Salvador;BA;7;Junior de Suporte Tecnico;Junior;Remoto;2022-04-10;5269.45;Ativo;;;
883;Ana Oliveira Lima;F;23;Campinas;SP;1;Junior de Engenharia de Software;Junior;Hibrido;2020-12-15;3662.78;Ativo;;;
884;Maria Nascimento Dias;F;36;Florianopolis;SC;4;Coordenador de Comercial;Coordenador;Hibrido;2020-02-17;13234.35;Ativo;;;
885;Thiago Soares Soares;M;33;Goiania;GO;1;Junior de Engenharia de Software;Junior;Hibrido;2020-11-25;4868.42;Ativo;;;
886;Andre Dias Andrade;M;31;Curitiba;PR;1;Junior de Engenharia de Software;Junior;Remoto;2022-11-05;4045.19;Ativo;;;
887;Bruna Dias Dias;F;35;Campinas;SP;9;Pleno de Recursos Humanos;Pleno;Hibrido;2023-08-13;8316.71;Ativo;;;
888;Fernanda Fernandes Barbosa;F;25;Sao Paulo;SP;4;Junior de Comercial;Junior;Hibrido;2023-08-11;4574.24;Ativo;;;
889;Rafael Soares Lopes;M;31;Fortaleza;CE;5;Pleno de Marketing;Pleno;Presencial;2023-11-15;8677.51;Ativo;;;
890;Lucas Lopes Costa;M;23;Curitiba;PR;2;Senior de Dados & Analytics;Senior;Hibrido;2021-10-24;10003.44;Ativo;;;
891;Patricia Santos Soares;F;34;Curitiba;PR;6;Pleno de Customer Success;Pleno;Remoto;2019-08-05;6546.91;Ativo;;;
892;Renata Pereira Oliveira;F;37;Fortaleza;CE;6;Senior de Customer Success;Senior;Hibrido;2021-11-28;10162.2;Ativo;;;
893;Luciana Almeida Oliveira;F;21;Fortaleza;CE;7;Coordenador de Suporte Tecnico;Coordenador;Hibrido;2021-12-11;15994.04;Ativo;;;
894;Aline Souza Lopes;F;20;Goiania;GO;3;Estagiario de Produto;Estagiario;Hibrido;2020-08-06;2022.81;Ativo;;;
895;Gabriel Martins Carvalho;M;24;Sao Paulo;SP;8;Gerente de Operacoes;Gerente;Hibrido;2024-01-24;24949.65;Ativo;;;
896;Lucas Barbosa Barbosa;M;25;Campinas;SP;9;Junior de Recursos Humanos;Junior;Presencial;2023-05-18;5024.46;Ativo;;;
897;Tatiane Fernandes Alves;F;26;Campinas;SP;2;Junior de Dados & Analytics;Junior;Hibrido;2019-06-21;4863.03;Ativo;;;
898;Aline Ribeiro Santos;F;27;Curitiba;PR;1;Pleno de Engenharia de Software;Pleno;Remoto;2022-01-08;7773.74;Ativo;;;
899;Aline Fernandes Barbosa;F;45;Brasilia;DF;3;Senior de Produto;Senior;Remoto;2018-02-11;14120.42;Ativo;;;
900;Bruna Nascimento Almeida;F;33;Rio de Janeiro;RJ;1;Junior de Engenharia de Software;Junior;Hibrido;2024-11-01;4093.99;Ativo;;;
901;Felipe Silva Costa;M;37;Recife;PE;1;Junior de Engenharia de Software;Junior;Hibrido;2024-08-07;3971.51;Ativo;;;
902;Natalia Soares Ribeiro;F;33;Goiania;GO;2;Senior de Dados & Analytics;Senior;Remoto;2020-01-19;12892.06;Ativo;;;
903;Pedro Ferreira Lopes;M;27;Belo Horizonte;MG;9;Pleno de Recursos Humanos;Pleno;Remoto;2022-05-29;7858.51;Ativo;;;
904;Camila Lima Barbosa;F;38;Curitiba;PR;9;Especialista de Recursos Humanos;Especialista;Presencial;2018-11-27;14710.95;Ativo;;;
905;Gabriel Martins Alves;M;29;Fortaleza;CE;7;Senior de Suporte Tecnico;Senior;Hibrido;2019-10-28;14023.32;Desligado;2024-10-06;Involuntario;Baixo desempenho
906;Camila Carvalho Santos;F;53;Campinas;SP;5;Pleno de Marketing;Pleno;Hibrido;2020-08-31;7347.55;Ativo;;;
907;Eduardo Almeida Dias;M;36;Brasilia;DF;5;Pleno de Marketing;Pleno;Remoto;2024-01-17;8892.45;Ativo;;;
908;Vinicius Silva Soares;M;33;Goiania;GO;7;Pleno de Suporte Tecnico;Pleno;Remoto;2023-02-07;9201.33;Ativo;;;
909;Gustavo Carvalho Vieira;M;44;Fortaleza;CE;6;Senior de Customer Success;Senior;Hibrido;2020-11-03;14955.6;Desligado;2024-03-15;Voluntario;Continuidade dos estudos
910;Fernando Ferreira Andrade;M;34;Belo Horizonte;MG;11;Senior de Juridico;Senior;Remoto;2019-09-17;14583.19;Ativo;;;
911;Marcelo Dias Barbosa;M;36;Brasilia;DF;10;Junior de Financeiro;Junior;Remoto;2018-05-11;3688.55;Ativo;;;
912;Tatiane Martins Carvalho;F;34;Brasilia;DF;4;Senior de Comercial;Senior;Hibrido;2021-08-09;11686.0;Ativo;;;
913;Guilherme Martins Costa;M;24;Porto Alegre;RS;5;Junior de Marketing;Junior;Presencial;2018-12-12;5171.9;Ativo;;;
914;Fernanda Rodrigues Carvalho;F;35;Brasilia;DF;9;Pleno de Recursos Humanos;Pleno;Remoto;2020-10-23;6174.94;Ativo;;;
915;Natalia Costa Nascimento;F;25;Goiania;GO;8;Junior de Operacoes;Junior;Presencial;2022-10-30;5307.49;Ativo;;;
916;Bruno Alves Barbosa;M;45;Goiania;GO;6;Pleno de Customer Success;Pleno;Hibrido;2021-03-27;6604.3;Ativo;;;
917;Bruna Dias Rodrigues;F;37;Goiania;GO;4;Pleno de Comercial;Pleno;Hibrido;2020-03-23;7807.28;Desligado;2024-02-10;Involuntario;Reducao de quadro
918;Leonardo Fernandes Nascimento;M;33;Campinas;SP;6;Senior de Customer Success;Senior;Hibrido;2023-01-18;12327.24;Ativo;;;
919;Camila Ribeiro Fernandes;F;19;Fortaleza;CE;5;Pleno de Marketing;Pleno;Hibrido;2021-03-27;6624.87;Ativo;;;
920;Natalia Gomes Carvalho;F;42;Sao Paulo;SP;1;Estagiario de Engenharia de Software;Estagiario;Remoto;2022-10-21;2072.69;Ativo;;;
921;Joao Martins Rodrigues;M;33;Sao Paulo;SP;4;Junior de Comercial;Junior;Hibrido;2019-09-09;4263.42;Ativo;;;
922;Bruno Lima Ferreira;M;45;Porto Alegre;RS;12;Pleno de Administrativo;Pleno;Remoto;2018-09-11;8626.24;Ativo;;;
923;Fernanda Santos Nascimento;F;33;Porto Alegre;RS;10;Junior de Financeiro;Junior;Hibrido;2020-08-06;5029.13;Ativo;;;
924;Gustavo Santos Ribeiro;M;32;Fortaleza;CE;5;Junior de Marketing;Junior;Remoto;2021-02-22;5208.0;Desligado;2024-06-13;Voluntario;Nova oportunidade de mercado
925;Gustavo Martins Pereira;M;32;Florianopolis;SC;4;Junior de Comercial;Junior;Presencial;2021-08-06;4168.49;Ativo;;;
926;Ana Martins Martins;F;26;Salvador;BA;2;Pleno de Dados & Analytics;Pleno;Remoto;2019-03-09;6216.28;Ativo;;;
927;Natalia Santos Silva;F;50;Goiania;GO;7;Junior de Suporte Tecnico;Junior;Hibrido;2023-03-12;4036.65;Desligado;2024-02-06;Voluntario;Mudanca de carreira
928;Ricardo Almeida Pereira;M;41;Campinas;SP;10;Estagiario de Financeiro;Estagiario;Hibrido;2018-04-09;2420.41;Ativo;;;
929;Luciana Fernandes Andrade;F;33;Brasilia;DF;5;Junior de Marketing;Junior;Hibrido;2020-09-05;5199.09;Ativo;;;
930;Bruno Gomes Almeida;M;39;Belo Horizonte;MG;3;Estagiario de Produto;Estagiario;Hibrido;2021-11-27;1887.71;Ativo;;;
931;Rafael Ferreira Andrade;M;33;Florianopolis;SC;7;Senior de Suporte Tecnico;Senior;Hibrido;2018-10-06;13249.22;Ativo;;;
932;Marcelo Santos Carvalho;M;41;Porto Alegre;RS;12;Senior de Administrativo;Senior;Presencial;2020-05-14;14852.93;Ativo;;;
933;Fernanda Ferreira Vieira;F;28;Porto Alegre;RS;9;Senior de Recursos Humanos;Senior;Presencial;2022-11-25;11277.54;Desligado;2024-01-13;Voluntario;Nova oportunidade de mercado
934;Priscila Nascimento Rodrigues;F;35;Sao Paulo;SP;10;Coordenador de Financeiro;Coordenador;Hibrido;2018-03-04;12036.77;Ativo;;;
935;Thiago Barbosa Santos;M;26;Campinas;SP;7;Estagiario de Suporte Tecnico;Estagiario;Hibrido;2024-07-20;2482.02;Ativo;;;
936;Debora Vieira Fernandes;F;32;Recife;PE;11;Senior de Juridico;Senior;Presencial;2022-06-01;10495.78;Ativo;;;
937;Thiago Soares Pereira;M;19;Belo Horizonte;MG;1;Junior de Engenharia de Software;Junior;Hibrido;2022-09-13;5268.84;Ativo;;;
938;Leonardo Ferreira Carvalho;M;39;Florianopolis;SC;5;Senior de Marketing;Senior;Remoto;2021-10-03;12008.38;Ativo;;;
939;Juliana Ribeiro Pereira;F;23;Curitiba;PR;4;Pleno de Comercial;Pleno;Hibrido;2020-07-26;7152.46;Ativo;;;
940;Aline Ribeiro Gomes;F;28;Curitiba;PR;3;Junior de Produto;Junior;Hibrido;2020-08-21;5046.3;Ativo;;;
941;Natalia Rocha Silva;F;33;Rio de Janeiro;RJ;12;Junior de Administrativo;Junior;Hibrido;2023-12-03;4212.73;Ativo;;;
942;Priscila Pereira Rocha;F;19;Brasilia;DF;5;Senior de Marketing;Senior;Remoto;2019-06-26;10204.1;Ativo;;;
943;Pedro Dias Costa;M;30;Salvador;BA;10;Estagiario de Financeiro;Estagiario;Presencial;2018-03-22;2361.52;Desligado;2024-05-05;Voluntario;Nova oportunidade de mercado
944;Patricia Fernandes Andrade;F;28;Porto Alegre;RS;8;Estagiario de Operacoes;Estagiario;Remoto;2018-09-22;1846.49;Desligado;2024-03-03;Voluntario;Nova oportunidade de mercado
945;Tatiane Soares Almeida;F;25;Fortaleza;CE;11;Senior de Juridico;Senior;Hibrido;2021-04-08;10797.1;Ativo;;;
946;Rodrigo Rocha Alves;M;36;Recife;PE;10;Pleno de Financeiro;Pleno;Hibrido;2019-03-30;6845.12;Ativo;;;
947;Gabriel Ferreira Fernandes;M;48;Florianopolis;SC;9;Pleno de Recursos Humanos;Pleno;Remoto;2023-10-06;7966.14;Ativo;;;
948;Lucas Alves Dias;M;38;Campinas;SP;1;Pleno de Engenharia de Software;Pleno;Presencial;2024-06-04;8004.64;Ativo;;;
949;Andre Souza Alves;M;31;Florianopolis;SC;10;Junior de Financeiro;Junior;Hibrido;2023-02-19;5432.64;Ativo;;;
950;Juliana Andrade Dias;F;27;Belo Horizonte;MG;10;Junior de Financeiro;Junior;Remoto;2019-03-06;5210.67;Ativo;;;
951;Eduardo Nascimento Costa;M;19;Sao Paulo;SP;9;Estagiario de Recursos Humanos;Estagiario;Hibrido;2021-12-11;2071.67;Ativo;;;
952;Lucas Santos Ferreira;M;29;Porto Alegre;RS;10;Senior de Financeiro;Senior;Hibrido;2022-10-18;14628.73;Ativo;;;
953;Fernando Pereira Lima;M;39;Salvador;BA;9;Especialista de Recursos Humanos;Especialista;Hibrido;2024-07-21;18016.04;Ativo;;;
954;Priscila Rocha Martins;F;38;Salvador;BA;5;Senior de Marketing;Senior;Remoto;2024-10-26;10527.28;Ativo;;;
955;Maria Martins Dias;F;33;Rio de Janeiro;RJ;12;Especialista de Administrativo;Especialista;Hibrido;2022-04-18;17629.3;Ativo;;;
